object_id,ra,dec,flux_HST_F435W,flux_HST_F606W,flux_HST_F814W,flux_HST_F125W,flux_HST_F160W,flux_Spitzer_I1_3.6,flux_Spitzer_I2_4.5,flux_Spitzer_M1_24,flux_Spitzer_M2_70,flux_DES_g,flux_DES_r,flux_DES_i,flux_DES_z,flux_DES_Y
8d44m21pt975s2d33m47pt915s,8.7394375,2.563309722222222,-999.0,1.7336815301066104,,-999.0,-999.0,0.08201765419650066,0.13328521047043565,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
8d44m25pt035s2d33m44pt62s,8.740287499999999,2.562394444444444,-999.0,1.6553063265312453,,-999.0,-999.0,0.13278281125377384,-0.06474233036840643,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
8d43m56pt64s2d33m30pt474s,8.732399999999998,2.558465,-999.0,10.775216799931167,,-999.0,-999.0,0.9624046543321616,3.4428528195038743,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
8d44m20pt61s2d33m16pt81s,8.739058333333332,2.5546694444444444,-999.0,0.5014021833662419,,-999.0,-999.0,0.028627015991120275,-0.21214193061659645,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
8d44m15pt375s2d33m55pt31s,8.737604166666666,2.5653638888888888,-999.0,7.646729870496147,,-999.0,-999.0,3.2422429318771453,2.4959213131347395,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
8d44m45pt72s2d34m00pt454s,8.746033333333331,2.5667927777777777,-999.0,0.25760714682208985,,-999.0,-999.0,0.0464033736566943,-0.21001308962878082,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
8d44m37pt425s2d34m05pt035s,8.743729166666665,2.5680652777777775,-999.0,20.866105071726675,,-999.0,-999.0,15.015065855521259,10.805859810855816,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
8d51m41pt55s-20d15m44pt023s,8.861541666666666,-20.262228611111112,-0.07476662671886741,0.707921551958099,0.39539214938932354,-999.0,-999.0,0.21704821853449285,0.5266662733277443,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
8d51m02pt73s-20d16m09pt18s,8.850758333333333,-20.269216666666665,1.8565332591435237,4.255573457595946,6.597354890032862,-999.0,-999.0,0.4612876027125658,0.6860065945237614,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
8d52m04pt08s-20d15m21pt437s,8.8678,-20.25595472222222,0.8249923348914106,1.6929455677010004,3.3068171258910826,-999.0,-999.0,0.16763499247276972,0.22712015131061705,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
10d12m52pt83s-44d08m06pt786s,10.214674999999998,-44.135218333333334,-999.0,-999.0,-999.0,-999.0,,0.36973520243855057,0.6692983428376933,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
10d12m40pt95s-44d07m36pt244s,10.211374999999997,-44.126734444444445,-999.0,-999.0,-999.0,-999.0,,0.5076460077043073,0.1446769798761244,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
10d11m49pt875s-44d08m18pt6s,10.197187499999998,-44.1385,-999.0,-999.0,-999.0,-999.0,,14.798543024452911,19.921883368491127,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
10d13m11pt19s-44d08m10pt964s,10.219774999999997,-44.13637888888889,-999.0,-999.0,-999.0,-999.0,,0.2613692459119617,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
10d13m12pt315s-44d07m59pt31s,10.220087499999998,-44.13314166666667,-999.0,-999.0,-999.0,-999.0,,0.37755875607180783,-0.052516179223311414,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
10d12m58pt305s-44d07m44pt763s,10.216195833333332,-44.12910083333333,-999.0,-999.0,-999.0,-999.0,,13.59262614234377,0.5703046026788154,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
10d12m15pt3s-44d08m14pt824s,10.204249999999998,-44.13745111111111,-999.0,-999.0,-999.0,-999.0,,3.4965496047292106,3.1942398995106633,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
10d31m40pt245s-28d31m44pt378s,10.52784583333333,-28.528993888888888,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
10d32m44pt1s-28d32m04pt231s,10.545583333333331,-28.53450861111111,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
10d32m06pt135s-28d32m14pt359s,10.535037499999998,-28.537321944444447,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
10d51m32pt73s-20d37m36pt819s,10.859091666666666,-20.626894166666663,1.6874925550037427,3.4949518411346627,5.2014614320073616,,,0.24781358283886828,-0.20975125553885512,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
10d51m09pt885s-20d37m03pt785s,10.852745833333332,-20.617718055555557,6.047570448979925,13.02056654724979,19.419959412722548,,,1.379030210391395,1.3053736174564672,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
10d51m22pt5s-20d37m00pt409s,10.85625,-20.616780277777774,1.3917940785684593,8.498526800184347,17.251551920362264,,,3.2513286312338954,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
10d51m29pt295s-20d36m50pt04s,10.8581375,-20.6139,0.3533157959366494,0.24014305879487882,0.5400924173429972,,,0.10132292336485241,0.08485687615455179,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
12d54m32pt97s27d19m43pt228s,12.909158333333332,27.328674444444445,-999.0,-999.0,-999.0,-999.0,-999.0,0.06237176718209293,,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
12d54m48pt795s27d20m21pt085s,12.913554166666666,27.339190277777774,-999.0,-999.0,-999.0,-999.0,-999.0,0.5598865475443943,-0.02937633169140363,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
16d23m25pt32s-24d39m00pt368s,16.390366666666665,-24.65010222222222,-999.0,,-999.0,-999.0,-999.0,0.5706419148324797,0.7205833912247385,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
