object_id,ra,dec,z,angdisp,foreground,cluster_member,lensed,Z_dir,Z_dir_e,Z_j19,Z_j19_e,R23,R23_e,mean_vel_disp,sterr_vel_disp,zcluster,name,oiii5007_flux,oiii5007_flux_err,oiii5007_ew,oiii5007_ew_err,oiii5007_centroid,oiii5007_fwhm,oiii5007_vel_disp,oiii4959_flux,oiii4959_flux_err,oiii4959_ew,oiii4959_ew_err,oiii4959_centroid,oiii4959_fwhm,oiii4959_vel_disp,oii3726_flux,oii3726_flux_err,oii3726_ew,oii3726_ew_err,oii3726_centroid,oii3726_fwhm,oii3726_vel_disp,oii3729_flux,oii3729_flux_err,oii3729_ew,oii3729_ew_err,oii3729_centroid,oii3729_fwhm,oii3729_vel_disp,halpha_flux,halpha_flux_err,halpha_ew,halpha_ew_err,halpha_centroid,halpha_fwhm,halpha_vel_disp,hbeta_flux,hbeta_flux_err,hbeta_ew,hbeta_ew_err,hbeta_centroid,hbeta_fwhm,hbeta_vel_disp,hgamma_flux,hgamma_flux_err,hgamma_ew,hgamma_ew_err,hgamma_centroid,hgamma_fwhm,hgamma_vel_disp,hdelta_flux,hdelta_flux_err,hdelta_ew,hdelta_ew_err,hdelta_centroid,hdelta_fwhm,hdelta_vel_disp,hepsilon_flux,hepsilon_flux_err,hepsilon_ew,hepsilon_ew_err,hepsilon_centroid,hepsilon_fwhm,hepsilon_vel_disp,hzeta_flux,hzeta_flux_err,hzeta_ew,hzeta_ew_err,hzeta_centroid,hzeta_fwhm,hzeta_vel_disp,heta_flux,heta_flux_err,heta_ew,heta_ew_err,heta_centroid,heta_fwhm,heta_vel_disp,oiii4363_flux,oiii4363_flux_err,oiii4363_ew,oiii4363_ew_err,oiii4363_centroid,oiii4363_fwhm,oiii4363_vel_disp,neiii_flux,neiii_flux_err,neiii_ew,neiii_ew_err,neiii_centroid,neiii_fwhm,neiii_vel_disp,nii6583_flux,nii6583_flux_err,nii6583_ew,nii6583_ew_err,nii6583_centroid,nii6583_fwhm,nii6583_vel_disp,nii6548_flux,nii6548_flux_err,nii6548_ew,nii6548_ew_err,nii6548_centroid,nii6548_fwhm,nii6548_vel_disp,sii6716_flux,sii6716_flux_err,sii6716_ew,sii6716_ew_err,sii6716_centroid,sii6716_fwhm,sii6716_vel_disp,sii6731_flux,sii6731_flux_err,sii6731_ew,sii6731_ew_err,sii6731_centroid,sii6731_fwhm,sii6731_vel_disp,nev3426_flux,nev3426_flux_err,nev3426_ew,nev3426_ew_err,nev3426_centroid,nev3426_fwhm,nev3426_vel_disp,fevii3760_flux,fevii3760_flux_err,fevii3760_ew,fevii3760_ew_err,fevii3760_centroid,fevii3760_fwhm,fevii3760_vel_disp,heii4686_flux,heii4686_flux_err,heii4686_ew,heii4686_ew_err,heii4686_centroid,heii4686_fwhm,heii4686_vel_disp,hei5876_flux,hei5876_flux_err,hei5876_ew,hei5876_ew_err,hei5876_centroid,hei5876_fwhm,hei5876_vel_disp,delta_R_Mpc
24d31m00pt6s-21d55m27pt317s,24.51683333333333,-21.924254722222223,0.3445726707671042,11.520790960334612,0,1,0,,,8.138711236104502,0.0041094446939413,12.263792873032411,3.4468407155697114,94.9639349311592,16.789445638468415,0.35,macs0138m21,7234.714229052263,82.36686565129195,4.777549351774523,0.148566843981132,5006.848140191284,2.001657288191361,47.68290666544996,2384.8199301879363,78.41158325253187,1.5579759273769451,0.1421219138895832,4959.061386917183,1.9393480478402407,46.43246372294473,4046.731740078789,3003.3084330183865,2.2385940169916387,8.377092689722913,3724.647062903326,4.6418228424855,156.7869540433291,4990.533297507024,4152.279081119998,2.7661416702907267,11.58190292869156,3727.4700799984457,4.6418228424855,156.669641970936,2396.23671004528,163.24131218370712,2.3164450857522114,0.3022848930412877,6562.365994081748,2.12771246299737,38.977305027940496,1521.2911201274092,90.124964011813,0.9610356515788488,0.1632970234584199,4861.341551079452,1.689203010750929,40.26031024270476,1858.8278901753856,227.10760855814593,0.9756555522772522,0.4231477588312437,4335.580709001783,6.483817270724275,189.06543619186564,966.916858538479,152.53242683476088,0.4548707921923876,0.2868717902237667,4100.6778469220135,2.66206670422184,79.71791963703946,0.0,0.0,,,3970.430761467217,3.3463194374664456,104.93368796561096,7678.760545569249,978.2396689384508,4.065337932258753,2.3571787606437313,3879.06,9.99923566878981,326.52642944617054,1610.6465511787046,153.48989069961667,0.8967513533822202,0.3998036709106625,3835.9343224878216,1.582340217439149,47.10429888917541,0.0,0.0,,,4362.9060316842415,1.020439156954151,21.66453203219184,769.8128379462089,190.89417361514623,0.3931179411309615,0.447371157004631,3865.954100473449,1.38644631474818,39.382130661905045,0.0,0.0,,,6585.147406308149,0.4999617834394905,,0.0,0.0,,,6549.350367244055,4.19755646638759,80.46797739455552,340.9811538861834,184.8817776087009,0.3340821486696361,0.3388915640947132,6714.867794850087,2.5426737538723216,46.333989157261286,697.1174358045846,715.4596636992176,0.7026277333284481,1.3455474144774116,6732.547545000708,9.99923566878981,188.66659273341497,0.0,0.0,,,3426.0,1.0,26.53754284399528,0.0,0.0,,,3758.1469876811248,5.261468274869376,176.5647817284652,0.0,0.0,,,4684.306915673516,4.81575594674083,129.45465782177934,1186.0066146656095,271.85935312369014,1.1096719998964,0.5526941395961589,5878.310616818955,6.773402005084099,145.97701030876627,
24d30m56pt88s-21d55m21pt771s,24.515799999999995,-21.92271416666667,0.3449210325024132,9.92050037123224,0,1,0,8.113717136274113,0.0075270844305831,8.113616882422527,0.000311597376703,17.836806223758547,7.460405044193821,99.99235820110562,19.440265667162244,0.35,macs0138m21,2436.327176650641,98.62657939834502,1.7330124773133968,0.1916219505698065,5006.850643460676,1.9813132082426248,47.13035283015562,907.3616231169368,79.78058187324659,0.626095198601067,0.1527459913973402,4958.804372174028,1.9781863724298152,47.500069167609105,1687.8446142562034,253.77633933503097,1.569943625950849,1.1882284093756992,3727.037026570989,1.8231079388312437,57.51687675471789,2171.1820284110227,324.29369102745915,2.0223613894625307,1.5184038735440182,3729.0533731017217,1.8231079388312437,57.47384113322217,372.3300874375073,1924274.981387208,0.3447422177182702,3413.2410241249295,6561.797019471669,0.4999617834394905,,403.8119466051506,167.16150608631744,0.2735171110342676,0.3248359180135466,4860.573418360083,3.3945976844203973,86.98822319906695,4052.738043869838,287.8424654831856,2.877426779094481,0.7237804722669801,4340.515565818537,6.18364579290326,180.20680023981205,1689.7459126594422,180.7622514706359,1.3523797968370737,0.5792272278722206,4097.983398682765,4.179535032511639,127.89269428197696,0.0,0.0,,,3968.8034722790057,5.090978204570939,161.70383751881613,3347.5796706378474,391.3830489667631,3.2836028635881895,1.7307658402180797,3894.238574615591,6.651913453551053,216.5443377487911,0.0,0.0,,,3836.3466756483335,4.054438642039069,132.55980748336242,288.7296756607428,0.0,0.1962055641298613,0.0,4363.772512701446,0.4999617834394905,,4046.081130794191,845.7573397591774,4.027468932774814,3.844748681905222,3873.6414213382145,9.99923566878981,328.2406140748108,124.98736675732025,270.04050842740804,0.1165243003542993,0.4806645375632165,6583.117568489434,0.4999617834394905,,0.0,0.0,,,6548.73610474216,0.4999617834394905,,311.2109204771206,95.00204928631798,0.2975353194985656,0.1698392138826718,6718.280568513064,1.5977205979623494,27.22344255475564,298.7096750848177,135.52167815354088,0.2898089588272707,0.2452632778029132,6734.605599121314,2.644201443387819,48.229398766340054,0.0,0.0,,,3426.0,1.0,26.53754284399528,744.9557631886895,167.03071571197628,0.6819172719868404,0.7510487922634606,3762.520532166105,2.6264898016366645,85.71396577274729,0.0,0.0,,,4684.553085456814,2.0470613196520624,52.26587347081443,3212.0184182171506,838.4339087683098,2.978276254143576,1.6880930540542316,5881.481183076999,9.99923566878981,216.12712798001303,
24d31m01pt47s-21d55m55pt85s,24.517074999999995,-21.93218055555556,0.369514631980729,30.54874746826551,0,0,0,9.17867811001318,0.042721820318162,8.049895608137257,0.0001427658180047,9.60486924300566,0.652400369291138,76.47814862921291,15.539924803239307,0.35,macs0138m21,4044.782631693281,133.9266317869225,50.668545116708195,4.582448971399673,5006.834692528555,2.2932254195372628,55.5274323311101,1054.7427890224787,77.37737136974711,6.004917256000573,1.222296687438858,4958.877031197576,1.934790414192055,46.30697532012168,5441.489328773134,338.4623645979289,27.24100670802937,8.535362403102909,3726.0182680997896,2.098492116424584,67.59408395301111,6951.1858323025035,394.3141218204162,34.86659493179659,9.943835068329236,3728.806775282319,2.098492116424584,67.54350830328038,4416.816982473337,178.9412529458913,78.65690191175175,6.103952695482974,6562.666655271081,2.9880205499900083,56.35084541674125,1821.180501184787,110.07104477837824,12.867538850234526,2.230793742078053,4861.09190511322,2.2652768434757125,56.42038937197967,0.0,55.2248407278691,,,4340.46,1.0,20.94654063936261,214.59693099021763,16444.78586240805,1.119177337612003,342.70569329486,4101.562816699951,0.7279870060181753,6.204921023362054,246.60851132037143,173.73228141368438,1.2177029025187205,3.69571779770887,3969.045830367125,0.4999617834394905,,0.0,0.0,,,3887.200791289511,3.569520252973013,114.5809771586221,0.0,0.0,,,3835.8040157020655,4.118086387919228,134.70419587423714,76.3364519999562,113.71930458936072,0.3265811597975757,1.7043693967959983,4363.877632719452,0.4999617834394905,,4689.11322583061,371.1875677609101,19.737389295940886,7.148385098455129,3870.7591783849816,8.28310760564818,271.59966060555695,299.6958269729629,306.8209478752222,1.9972330536244884,3.903234642001336,6584.153988083323,1.3754139337553306,22.895324823172956,0.0,0.0,,,6545.337608964152,9.99923566878981,193.93267853817915,714.9540118372973,114.7798584843742,7.457830173956734,2.2394785947877325,6716.353917828797,1.9435679301819704,34.36796628815714,903.62021829021,213.61438315351057,10.319052741378217,4.553005644235923,6730.706680183346,5.0249850784973935,94.11838982124664,0.0,0.0,,,3426.0,1.0,26.53754284399528,802.3013976156427,148.92490148261786,2.374285364561195,2.170584648926939,3758.660111121971,1.597107998945202,48.60581231048112,637.4319513070526,99.207600908185,3.5464324205407625,1.689501709625885,4683.78884965884,2.7293709016504546,71.67674861084113,1031.0093533668253,455.6107651498461,13.341895517392215,12.834840612335736,5869.568927224892,9.99923566878981,216.12712798001303,
24d30m45pt615s-21d55m55pt448s,24.51267083333333,-21.93206888888889,0.3715177270051137,27.74710118999978,0,0,0,7.823138479372591,0.0074718148166817,8.029938262644409,0.0029465382919565,9.36712959047004,1.7662032912789885,94.74534015198142,19.558949943393937,0.35,macs0138m21,3170.2163851952864,89.89159956242595,53.447755893849994,4.139467372473314,5006.853632206513,1.7988334271259718,42.134112489182954,1115.5633970979904,78.58843998192906,18.281054586560888,3.5735895445028536,4958.6212266863695,1.5993717282838382,36.91908780373746,2752.5874486536945,1056.8827493578488,61.599585874675334,119.1546665477488,3725.881932429885,3.2279688477687567,107.66796581181848,7064.774139369111,2326.8910943701167,158.36372250376644,262.33745664886465,3728.2591042726585,3.2279688477687567,107.58740584254804,2732.816084122511,268.1347798177406,2998.3228368619716,563.5491612587468,6562.126381714623,4.903097698865542,94.13966523405858,1505.599045481807,77.39887840966955,62.704656412582274,9.246671446625406,4860.983280038474,1.6799266584990769,39.993227070534886,1366.865545304274,124.5922125252829,21.98160389777209,7.097400876798215,4340.129726115376,1.930245670444972,52.762006183313254,0.0,0.0,,,4102.10507924987,6.329152796325451,195.24005454102883,3754.4684549261583,356.4387507262257,47.7461933219115,19.52190513073879,3969.5823076297656,9.999089610932632,319.8580973994786,0.0,0.0,,,3889.0601077241968,3.661593879109628,117.65318803996789,0.0,0.0,,,3834.014691173554,7.11985961279944,235.18767498049877,386.16469844667466,102.45015343420542,4.445127377534994,4.133500483177553,4362.766056244949,1.5546904459922803,40.504637511199576,1000.9073404965826,113.52127145511528,9.843029543527766,5.105518838401225,3871.443043191484,1.245367496570131,33.89516603410422,0.0,0.0,,,6585.654438816313,0.4999617834394905,,0.0,0.0,,,6544.753736168687,0.4999617834394905,,456.05705058990657,82.5431554458833,28.651233767239116,9.699881005469024,6716.133998310582,1.3138968263694322,21.076094751994187,347.2921891663612,115.91726833039442,885.4774323634557,551.694132665502,6729.874737496359,1.906324797968475,33.53832726528174,0.0,0.0,,,3426.0,1.0,26.53754284399528,962.4516044812622,143.23363683482702,6.753280749678668,4.945946987616093,3759.82550122532,1.6118798604142164,49.16166429691843,0.0,0.0,,,4683.799052371234,9.99923566878981,271.0131455203778,701.9943249629627,332.4550236053286,24.16856129197402,24.88173819594148,5876.17149116711,7.637219510502032,164.78307957157128,
24d30m47pt7s-21d55m50pt224s,24.513249999999996,-21.93061777777778,0.458248278491888,22.34759042636126,0,0,0,,,8.064335419032071,8.473018118516572e-05,10.78136076621231,0.4783231812703583,72.72743551608758,15.745007710660497,0.35,macs0138m21,4914.8349621877105,95.79480893780104,51.50520711164931,2.742012844607928,5006.8498976059645,1.9782375775219891,47.04674762361242,1891.338768118262,108.39647630212966,14.979144026285647,2.3820054659084473,4958.823402680722,2.4405580205408777,60.023928435972394,6814.9635549627865,225.6372459750588,46.02669719911779,7.676913196861365,3725.9412956583574,2.117597483558139,68.28614152367271,7152.657133774341,226.3116022926107,48.40320134067612,7.69985699273704,3728.7796424619983,2.117597483558139,68.23504805848773,0.0,0.0,,,6562.8,1.0,13.853480493619768,1926.8249036008576,79.05085350170955,13.64674024251579,1.60578818161322,4861.413975925937,2.0619564806240365,50.79230321219875,603.3592479782579,105.01806732756738,5.281604142702546,3.2563996832584476,4340.085791670039,1.6739638528535037,44.60008547987033,445.6273658556347,78.64350743935512,2.775439616034752,1.9569490605573685,4101.8210556209215,1.0410669056777688,23.91792119024505,0.0,0.0,,,3970.1673704450673,5.221124482775836,165.91629798399478,505.7652338763654,99.69119746106595,5.234081600698685,4.666161732655708,3889.088797417685,0.9474480270223278,20.90095809073582,0.0,0.0,,,3834.352902919923,7.144623994038334,236.01367800329908,0.0,0.0,,,4363.354242847296,9.287858304988536,270.23119659245805,1411.1832782864074,172.3942710602483,8.620931209025015,4.820727951121157,3870.018517766518,3.103350986999871,99.49107314864452,0.0,0.0,,,6583.45,1.0,13.810026928666252,0.0,0.0,,,6548.05,1.0,13.88468655302385,0.0,0.0,,,6716.44,1.0,13.536579167464884,0.0,0.0,,,6730.82,1.0,13.507659064352907,0.0,90.89537271405926,,,3426.0,1.0,26.53754284399528,0.0,0.0,,,3760.389100779227,5.83354176630066,196.09116184196387,0.0,0.0,,,4685.326762024348,4.64896955538198,124.87264440316454,464.07916203062223,102.25446652580312,7.759056576217551,3.718504698876796,5873.5908787002245,4.721921036580314,101.18185623057138,
24d30m30pt195s-21d55m03pt284s,24.5083875,-21.91757888888889,0.6015831643794081,31.05063770398896,0,0,0,,,8.117442508971145,0.0002619394255806,8.46904230505903,0.4990161357774214,68.9123602348763,18.265461915064968,0.35,macs0138m21,4064.454909303934,111.31957017595684,176.6323358597911,13.213752189664946,5006.8397480163185,1.7852449765998026,41.75877596927122,1183.9676760695886,109.21284470800244,22.567904636533868,5.775805266056429,4958.97967596512,1.590801490530053,36.67422530027283,2538.2107197065543,134.97220906600322,29.55269108009005,7.915818246457717,3726.097738006498,1.544100169260885,47.02564321794294,3170.4883011409984,148.7722626299271,36.98944139001292,8.725160529282643,3729.0085662071288,1.544100169260885,46.99045740994522,0.0,0.0,,,6562.8,1.0,13.853480493619768,1293.785201624955,70.07004353899765,26.55686638790537,4.1255505329862325,4861.151005993916,1.6726914294305244,39.784696663247,926.8416082436,154.71924768738728,11.54973908582595,6.829005506417834,4340.269062940992,2.8489665815088285,81.00148977748053,0.0,0.0,,,4103.71927736361,3.8943604225829858,118.9050771459104,953.9945537316464,455.6284478956993,19.052561762898275,39.1905641563521,3969.5192930341623,9.99923566878981,319.8627926142355,0.0,70.16337486776804,,,3889.06,1.0,23.37778840736009,0.0,0.0,,,3836.205449685883,6.796502382109993,224.39957526952423,0.0,0.0,,,4366.820801199893,7.676128893113478,223.04155636023688,1169.3072053968642,130.2240695275361,21.66587809233106,11.048862770287432,3869.4378683125806,2.349112705399143,73.79114006508676,0.0,0.0,,,6583.45,1.0,13.810026928666252,0.0,0.0,,,6548.05,1.0,13.88468655302385,0.0,0.0,,,6716.44,1.0,13.536579167464884,0.0,0.0,,,6730.82,1.0,13.507659064352907,364.0193087049869,253.56743459247303,26.465902014398136,117.24784979066408,3426.9950507773133,0.4999617834394905,,1743.1953253073737,126.107375167154,66.62444036319032,23.69486096755267,3761.319018658984,2.6483084676162356,86.48020761663409,251.86893726110063,1862858.4297398063,5.18914498322316,117423.03446304028,4685.008225170213,0.5007702004218791,,0.0,0.0,,,5875.62,1.0,15.473706908126772,
24d30m57pt66s-21d55m23pt218s,24.516016666666665,-21.923116111111113,0.766156019498472,9.770770377386144,0,0,1,7.721829363332061,0.0242431591661599,8.046396410169482,0.0018524806956698,7.046673736665243,0.4131141214801906,57.92988499516471,18.81394982471159,0.35,macs0138m21,3165.779466498456,127.89760112671247,8.446181530993497,0.9320284851969816,5006.837618743224,1.5807478394877916,36.03825011298533,564.3247792227725,180.44835277814065,0.9421881718178284,0.8359503885733369,4958.759905305028,1.3566182824649424,29.83390373816656,2335.096368459442,142.58889735775043,3.6052261826321472,1.1088247784202092,3726.205170060004,1.7909812959909364,56.32620836674857,5236.252536488436,261.05195253913195,8.100068178286612,2.0300379538255284,3728.977914910942,1.7909812959909364,56.284063634274695,0.0,0.0,,,6562.8,1.0,13.853480493619768,1603.799689471275,77.93176887848178,4.436916537698691,0.6183551367769597,4861.431890635904,1.9684411812106797,48.18056179424687,799.1526124981614,83.57670652235235,1.6434857950795123,0.6086169735366996,4340.877256548799,1.9742329702340888,54.144114955325,0.0,0.0,,,4104.099244659853,0.4999617834394905,,136.72812208499076,73.09553930791391,0.2347480697292618,0.5405721995984694,3969.303721784882,0.4999617834394905,,0.0,0.0,,,3887.698240421164,8.64804571537359,282.16875857625365,0.0,0.0,,,3834.574568237704,0.6906165981134793,,713.8663283068678,161.0966927121973,1.3977246523232794,1.106210679255791,4361.509096327147,5.1242480163880115,148.11414148152707,1359.58679763454,222.3386413483836,2.5402671468510496,1.8965203804023216,3874.204906117797,7.385645444316604,241.94760638503212,0.0,0.0,,,6583.45,1.0,13.810026928666252,0.0,0.0,,,6548.05,1.0,13.88468655302385,0.0,0.0,,,6716.44,1.0,13.536579167464884,0.0,0.0,,,6730.82,1.0,13.507659064352907,383.9006794043965,103.80542884218204,0.4022700451686615,0.6926606710235141,3425.532085884768,0.4999617834394905,,372.23132008070206,82.00906352220728,0.5460362507644926,0.5912635749792324,3761.709040646375,0.7195062651776427,5.634181753150626,418.0785965179418,104900.707430312,1.1820512773304106,906.9316465545052,4686.413830312743,0.5009602738981094,,0.0,0.0,,,5875.62,1.0,15.473706908126772,
24d30m27pt42s-21d55m04pt409s,24.507616666666664,-21.91789138888889,0.8295597724805102,31.977685498244316,0,0,0,9.564325085836998,0.0634745847810411,8.152900155848295,0.0010507897443489,8.987342383351223,0.7198540713079683,75.49790055541858,19.10953992702929,0.35,macs0138m21,5634.94561120211,115.90587129665693,55.94840761285612,3.143319773956354,5006.851205661996,2.0937484831957276,50.17473898875148,1579.23326838279,116.10185100006996,9.54431889780193,1.9466995910967064,4959.162425747668,1.9349418480464584,46.311145563817774,1654.944670821072,129.80091179811248,6.728981840906431,2.6579959484463496,3726.3331003030353,1.6487136046660285,51.003411680234635,3198.185968036054,207.52890150216993,13.026904331080834,4.249669526484101,3728.8790387276945,1.6487136046660285,50.96524960252967,0.0,0.0,,,6562.8,1.0,13.853480493619768,1342.7005452464286,102.42577249630328,8.834416238619196,1.93272722752681,4861.627751716106,2.1671219528933743,53.71110244796257,0.0,0.0,,,4341.250119470159,1.376231254756971,34.75463266397377,1552.136827381329,151.72656646461715,6.835691504984365,2.6572178657519427,4110.500165402287,6.1657540808885605,190.1363162246006,164.78577464105862,185.43751372064628,0.5982434259814172,2.8979523121677,3970.405122939721,0.4999617834394905,,1140.1125259951568,281.93477592964695,4.779400954904514,5.315200041053659,3898.2061879072,9.99923566878981,326.52642944617054,1242.4823271684677,197.0793033391186,6.959247655828123,5.165108888669555,3835.681242390972,7.698529902074594,254.48217191366152,3.0541815454370416,221.76720763401437,0.0138210228452703,3.5143877036779148,4364.691117162197,0.4999617834394905,,0.0,0.0,,,3868.21018788752,3.966812166028917,128.48858765241252,0.0,0.0,,,6583.45,1.0,13.810026928666252,0.0,0.0,,,6548.05,1.0,13.88468655302385,0.0,0.0,,,6716.44,1.0,13.536579167464884,0.0,0.0,,,6730.82,1.0,13.507659064352907,781.307965472472,82.67932361998662,3.1318157491961207,2.1071097452644083,3427.3470337236645,1.1884666696881965,35.690098780041275,0.0,0.0,,,3762.075295366684,4.933524518096394,165.35459503656926,0.0,0.0,,,4685.609854285584,4.2462116829648435,113.79129254780987,0.0,0.0,,,5875.62,1.0,15.473706908126772,
24d30m31pt845s-21d55m29pt888s,24.50884583333333,-21.92496888888889,0.8614848083977711,17.361899535732682,0,0,0,7.824739282949823,0.0184518675032316,8.099257890949094,0.0018509872389059,7.662663686253935,0.4159129123646164,64.75558204867811,16.184506643072623,0.35,macs0138m21,3518.5931131651746,142.7417385940219,136.27443962384146,15.100743031606852,5006.731117576843,1.9753976896598544,46.969534120979546,1442.1941162992832,91.2678053948574,31.040391962702657,5.4512004469172055,4958.3985005280065,1.8073074640154128,42.777427416689314,1884.1003098458768,108.22476072563376,92.8753323368299,26.879033335821656,3725.7399960776816,1.7301759639875525,54.06188676425049,3391.4080739271553,161.7515103490482,167.50588232437343,40.17310095804888,3728.5556508504033,1.7301759639875525,54.02143625602745,0.0,0.0,,,6562.8,1.0,13.853480493619768,1335.8664861672576,64.2141709312911,39.333260929504824,5.4235229717512015,4861.026767581713,0.9629000645836262,17.315550259241295,1130.4694825749527,98.4302171696399,97.89492729054122,30.195096471631302,4339.973779867761,3.610772481033092,103.89841006394693,647.2524376692226,63.23655431193412,28.120488537367493,10.979140622262827,4101.421867550754,1.0103036726767527,22.611323413539587,942.4578795557009,71.03114977410212,82.77485845041498,26.84329927275419,3971.124461276149,2.023889945529285,60.89539346692197,0.0,0.0,,,3886.5776228820137,9.99923566878981,326.52642944617054,195.4198782307077,70.83747478518589,17.477275079290838,29.65540626195059,3835.0790426757544,2.284837361001597,72.19464769449829,854.0613831829546,173.96721574076116,44.097652594440866,31.413371840935785,4367.613561386206,6.970525477361738,202.3584712070013,765.6320446596909,89.43728209755801,129.63890979053863,69.36673126160476,3868.933397396478,2.5038281157701103,79.10874460125092,0.0,0.0,,,6583.45,1.0,13.810026928666252,0.0,0.0,,,6548.05,1.0,13.88468655302385,0.0,0.0,,,6716.44,1.0,13.536579167464884,0.0,0.0,,,6730.82,1.0,13.507659064352907,1511.7834400256888,101.0761030976834,28.98105229605666,12.35282288601477,3424.2320305579556,3.1738353210594936,115.03542216339191,1129.1533475616054,110.32815878642654,178.71541056516247,86.10676303882514,3756.8817350914096,4.274652544378488,142.78198908175415,0.0,0.0,,,4686.909661111475,0.4999617834394905,,0.0,0.0,,,5875.62,1.0,15.473706908126772,
STACK,0.0,0.0,0.4916654096053455,,0,0,0,,,8.099160551127786,0.0001862516883535,15.602017365876764,1.1112171056123237,103.98275415124168,20.89930583790847,0.35,macs0138m21,23756.988574715186,465.9561425509595,5.117091857368273,0.274029014139997,5008.030585640549,3.3134487701871302,82.35028817550935,11775.225209165086,408.590088272158,2.5684056734306115,0.2472152087495942,4959.63635499196,2.9088595439085654,72.484607737071,13519.850006408498,1404.71391811363,3.278229985356699,1.7155375092809393,3726.220715217507,2.73767981197411,90.4309961499209,34795.2761325112,3168.270787474614,8.455783153312916,3.869319799130863,3729.408433238279,2.73767981197411,90.36333332917378,19825.898356579753,478.439729033889,5.767570627500686,0.2665396192534292,6564.093233014208,3.61691211694231,68.83702385399071,5374.134508155518,309.16791752443146,1.076827576903167,0.1776238295516072,4862.244589140266,1.6439131752921023,38.95333626409205,8533.886145255026,1229.7006896738942,1.643714652152161,0.840004252276124,4337.542238560994,8.243181866887054,240.90762230662145,5273.8379652589865,436.1710767911054,0.9021625969328532,0.2980113665839107,4102.40895341377,1.7022420360864947,48.16045683950105,1081.7055315569337,20549.402620166296,0.2098501420697129,17.160460240261475,3970.4281086255983,0.4999617834394905,,0.0,0.0,,,3891.3561856495385,0.4999617834394905,,0.0,0.0,,,3835.949420901044,3.816107553250065,124.520447470224,6965.550583596963,854.2419365382463,1.3599253650124885,0.5846368664567528,4362.507645202535,5.503634806357444,159.28136412541852,4396.636990797531,2238756.864166045,0.8388148348743244,1955.5982529322769,3869.624941383506,0.6477425191270262,,305.96861804175563,1359.4248821117767,0.0829007875191095,0.7031463795634767,6583.904137570954,0.4999617834394905,,0.0,0.0,,,6548.911874320963,9.633451065117844,186.8027721810911,1880.024853169019,933.956160347381,0.5018104833937079,0.4662527356868068,6716.7847945144895,2.319591464018422,41.91801160720174,2117.370793179447,616.2327179809769,0.5792310069573019,0.31456356861147,6732.327166206865,2.544979791326077,46.28036840588712,0.0,0.0,,,3426.0,1.0,26.53754284399528,14261.80068380688,1745.215829620424,3.709663033241855,2.227505858933627,3764.079844190449,9.99923566878981,337.7342754526394,1522.1763473632252,153781750.71210897,0.2733486120158286,84480.06209251072,4685.336204304988,0.5775681979992774,,4348.349067863426,1972.4765003868704,1.1233773923560928,1.1085175031900576,5872.939743952177,9.99923566878981,216.12712798001303,
25d00m06pt75s-5d55m21pt934s,25.001874999999995,-5.922759444444445,0.4381153798069943,46.2201259230155,0,1,0,,,8.024863619357966,3.774757285622756e-05,6.540996120899798,0.1084447588987491,54.214905577898186,15.039458767103826,0.451,macs0140m05,9602.885331842215,81.51188312497526,22.56308489530282,0.5231233078915545,5006.842064798302,2.252284423837153,54.43321841611858,3326.427898556628,79.84954608619542,8.392034304124005,0.5589237540346927,4958.955010926887,2.305902339202333,56.4057984410243,16719.265601578416,276.2783708983707,20.902321991148774,1.7398827962236192,3726.0526733878737,2.319398891789424,75.5533622889123,25648.96052038004,386.6823025195005,32.12891873995868,2.4351594501232214,3728.853593731527,2.319398891789424,75.49683130034593,0.0,0.0,,,6562.8,1.0,13.853480493619768,8453.993601321752,118.58288370796154,21.897232601556265,0.8809409238326686,4861.397864562616,2.337921921431304,58.417474457814926,3931.604589533886,156.37869253716727,6.550583938612792,0.9227893350405676,4340.424466103643,2.1458770875215225,59.497809659292464,2591.7122417135793,134.10840186768314,3.955431547790482,0.8176181861099456,4102.114387188036,1.6707587782565023,47.08637495216029,1574.0905764055665,144.84399268546196,2.1308933742740055,0.8438774062061336,3970.7496341518217,2.194954815271537,66.71118400964268,0.0,93.89953498960328,,,3889.06,1.0,23.37778840736009,164.24787906987152,3.848831330684755e+25,0.1851305559636485,2.0304366941905645e+23,3835.2694670998776,0.4999617834394905,,0.0,0.0,,,4363.623900050881,1.8172520986747616,48.932320125899,5074.349345938732,514.8380807214442,5.896256298868132,2.7393486926594908,3869.430530936976,9.79488025002731,321.4989426095927,0.0,0.0,,,6583.45,1.0,13.810026928666252,0.0,0.0,,,6548.05,1.0,13.88468655302385,0.0,0.0,,,6716.44,1.0,13.536579167464884,0.0,0.0,,,6730.82,1.0,13.507659064352907,226.7980477230548,265.64580006702846,0.2045510505241276,1.529227892438826,3422.8746656012177,0.4999617834394905,,1310.094949832615,192.38772985337664,1.5738714626686665,1.1369796462427255,3760.3644964772006,3.0436844777474734,100.29385513156512,66.68590981681112,115.63132440012112,0.124745380113077,0.6614820948716736,4686.207286493418,0.4999617834394905,,638.5156237851767,110.35388695958656,2.62901625877277,0.9879467795362136,5875.159214633253,1.4696982354337973,28.000719551107853,
